Anno	Mes	NombreMes	NombreMateria	NombreCircuito	NombreDespacho	NombreTipoDespacho	CirculanteInicial	CirculanteInicialLeg	Entrados	TestimoniosPiezas	Legajos	Reentrados	TerminadosXImcompetencia	AbandonadosOInactivos	Terminasdos	CirculanteFinal	CirculanteFinalLegajos
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (HATILLO, SAN SEBASTIÁN Y ALAJUELITA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE HATILLO, SAN SEBASTIÁN Y ALAJUELITA	JUZGADO DE VIOLENCIA DOMESTICA	1474	0	190	12	0	4	0	0	142	1537	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO DE VIOLENCIA DOMESTICA	1577	0	232	14	0	0	2	0	163	1649	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	598	0	65	18	0	1	2	0	120	560	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	4513	0	387	53	0	1	2	0	579	4373	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (CARILLO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE CARRILLO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	554	0	66	7	0	1	15	0	23	590	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (JICARAL)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE JICARAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	97	0	10	1	0	0	0	0	16	92	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (ABANGARES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ABANGARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	255	0	18	0	0	0	0	0	0	273	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (TILARAN)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE TILARÁN (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	148	0	21	3	0	0	0	0	10	162	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ASERRÍ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ASERRÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	880	0	75	7	0	0	0	0	23	939	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BRIBRÍ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE BRIBRÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	525	0	41	0	0	0	0	0	68	498	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BATÁN-MATINA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MATINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	492	0	74	9	0	0	6	0	54	515	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (GUÁCIMO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE GUÁCIMO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	283	0	34	3	0	0	0	0	37	283	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ (PURISCAL)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE PURISCAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	392	0	34	0	0	2	0	0	8	420	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (LA UNIÓN)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	949	0	82	2	0	0	0	0	114	919	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMÉSTICA	520	0	53	7	0	0	0	0	85	495	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO) (PUERTO JIMÉNEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	111	0	18	0	0	0	1	0	19	109	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (VALVERDE VEGA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE VALVERDE VEGA (Materia Violencia DoméVstica)	JUZGADO DE VIOLENCIA DOMESTICA	125	0	25	0	0	0	9	0	10	131	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (PALMARES)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE PALMARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	342	0	30	1	0	0	0	0	58	315	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (NARANJO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE NARANJO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	494	0	43	0	0	0	2	0	32	503	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (ZARCERO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE ZARCERO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	107	0	8	0	0	0	0	0	0	115	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (LOS CHILES)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE LOS CHILES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	202	0	17	0	0	0	0	0	30	189	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (UPALA)	JUZGADO CIVIL Y TRABAJO DEL II CIRCUITO JUDICIAL DE ALAJUELA, SEDE UPALA (Materia Violencia Doméstic	JUZGADO DE VIOLENCIA DOMESTICA	562	0	41	1	0	0	1	0	6	597	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (LA FORTUNA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE LA FORTUNA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	377	0	36	8	0	0	6	0	13	402	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (GUATUSO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE GUATUSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	145	0	13	1	0	0	0	0	15	144	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (SIQUIRRES)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SIQUIRRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	1001	0	78	5	0	1	0	0	76	1009	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ESCAZÚ)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE ESCAZÚ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	795	0	45	0	0	0	1	0	6	833	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN RAFAEL)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SAN RAFAEL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	391	0	55	6	0	0	9	0	43	400	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ (TURRUBARES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE TURRUBARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	40	0	6	0	0	1	2	0	2	42	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ACOSTA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ACOSTA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	151	0	19	10	0	0	0	0	20	160	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (SANTA ANA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTA ANA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	577	0	40	2	0	0	0	0	1	618	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (JIMÉNEZ)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	133	0	9	6	0	0	11	0	4	133	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (PARAÍSO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE PARAÍSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	555	0	33	21	0	2	0	0	35	576	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TARRAZÚ, DOTA Y LEÓN CORTÉS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE TARRAZÚ, DOTA Y LEÓN CORTÉS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	147	0	18	4	0	0	0	0	15	154	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (SAN MATEO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE SAN MATEO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	46	0	10	0	0	0	3	0	5	49	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (OROTINA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE OROTINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	159	0	15	5	0	0	0	0	24	155	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (PÓAS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE POÁS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	224	0	19	1	0	0	0	0	23	221	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (PARRITA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE PARRITA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	219	0	38	0	0	0	9	0	45	203	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SANTO DOMINGO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTO DOMINGO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	129	0	36	0	0	0	2	0	1	162	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN ISIDRO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SAN ISIDRO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	175	0	15	0	0	0	0	0	17	173	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (HOJANCHA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE HOJANCHA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	48	0	9	0	0	0	0	0	3	54	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NANDAYURE)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE NANDAYURE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	64	0	8	1	0	0	0	0	13	60	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES) (mater	JUZGADO DE VIOLENCIA DOMESTICA	657	0	81	8	0	0	8	0	31	707	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (OSA)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE OSA (materia violencia doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	305	0	40	6	0	0	0	0	46	305	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (ALVARADO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE ALVARADO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	84	0	11	0	0	0	0	0	15	80	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (COTO BRUS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE DE COTO BRUS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	323	0	34	5	0	0	0	0	38	324	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	595	0	40	33	0	2	3	0	88	579	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	831	0	80	16	0	2	4	0	87	838	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	803	0	115	56	0	0	4	0	139	831	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTES DE ORO, MIRAMAR)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MONTES DE ORO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	153	0	7	0	0	0	0	0	26	134	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	1089	0	108	18	0	1	7	0	153	1056	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA	1188	0	114	63	0	0	0	0	232	1133	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (ESPARZA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ESPARZA (Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	287	0	26	11	0	0	0	0	33	291	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	672	0	44	26	0	0	1	0	62	679	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (ATENAS)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	257	0	27	0	0	0	1	0	8	275	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	367	0	47	0	0	0	0	0	55	359	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	359	0	54	0	0	0	0	0	46	367	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (ATENAS)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	275	0	22	0	0	0	0	0	59	238	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	679	0	60	17	0	0	2	0	109	645	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (ESPARZA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ESPARZA (Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	291	0	26	11	0	0	1	0	19	308	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA	1133	0	104	41	0	0	0	0	114	1164	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA	1056	0	101	34	0	0	6	0	136	1049	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTES DE ORO, MIRAMAR)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MONTES DE ORO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	133	0	15	0	0	0	1	0	0	147	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	831	0	90	74	0	1	2	0	198	796	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	838	0	80	4	0	0	6	0	85	831	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	579	0	55	50	0	0	11	0	139	534	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (COTO BRUS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE DE COTO BRUS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	324	0	32	4	0	0	1	0	34	325	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (ALVARADO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE ALVARADO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	80	0	14	0	0	0	0	0	7	87	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (OSA)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE OSA (materia violencia doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	305	0	33	10	0	0	0	0	31	317	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES) (mater	JUZGADO DE VIOLENCIA DOMÉSTICA	707	0	59	10	0	6	1	0	162	619	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NANDAYURE)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE NANDAYURE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	60	0	10	3	0	0	0	0	13	60	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (HOJANCHA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE HOJANCHA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	54	0	5	0	0	0	2	0	3	54	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN ISIDRO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SAN ISIDRO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	173	0	20	0	0	0	0	0	12	181	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SANTO DOMINGO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTO DOMINGO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	162	0	25	0	0	0	2	0	13	172	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (PARRITA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE PARRITA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	203	0	21	0	0	0	8	0	17	199	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (PÓAS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE POÁS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	221	0	23	1	0	0	1	0	11	233	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (OROTINA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE OROTINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	155	0	17	10	0	0	0	0	20	162	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (SAN MATEO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE SAN MATEO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	49	0	3	0	0	0	1	0	2	49	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TARRAZÚ, DOTA Y LEÓN CORTÉS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE TARRAZÚ, DOTA Y LEÓN CORTÉS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	154	0	13	2	0	0	0	0	9	160	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (PARAÍSO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE PARAÍSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	577	0	35	17	0	10	0	0	42	597	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (JIMÉNEZ)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	133	0	10	3	0	0	5	0	4	137	0
2017	9	Septiembre	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (SANTA ANA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTA ANA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	618	0	28	3	0	0	0	0	8	641	0
